instruction_text,thisN,thisTrialN,thisRepN,key_resp_instruction.keys,key_resp_instruction.rt,key_resp_instruction.duration,clip_file,clip_path,sound_path,movie,subtitles,n_cut,clip_num,first_cut,second_cut,clip_duration,attention_check_question,attention_check_correct,attention_check_distractor_1,attention_check_distractor_2,attention_check_distractor_3,prac_attention_resp.keys,prac_attention_resp.rt,prac_attention_resp.duration,exp_atttention_resp.keys,exp_pause_resp.keys,exp_atttention_resp.rt,exp_atttention_resp.duration,exp_pause_resp.rt,exp_pause_resp.duration,instruction_trials.thisRepN,instruction_trials.thisTrialN,instruction_trials.thisN,instruction_trials.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,thisRow.t,notes,instructions.started,text_instruction.started,key_resp_instruction.started,instructions.stopped,instruction_trials.key_resp_instruction.keys,instruction_trials.key_resp_instruction.rt,instruction_trials.key_resp_instruction.duration,informed_consent.started,slider_informed_consent.started,text_informed_consent.started,informed_consent.stopped,slider_informed_consent.response,slider_informed_consent.rt,begin_practice.started,begin_practice_text.started,begin_practice.stopped,Practice_clip_name,Practice_video_used,Practice_audio_used,Practice_modality,Practice_subtitles,Practice_attention_check,practice_clip.started,prac_feedback.started,prac_fixation_cross.started,prac_fixation_cross.stopped,prac_clip.started,prac_sound.started,prac_sound.stopped,prac_clip.stopped,practice_clip.stopped,prac_all_cut_rts,practice_attention_check.started,practice_attention_check.stopped,practice_trials.prac_attention_resp.keys,Practice_correct_key_required,prac_attention_resp.started,prac_question.started,prac_options.started,practice_trials.prac_attention_resp.rt,practice_trials.prac_attention_resp.duration,begin_experiment.started,begin_experiment_text.started,begin_experiment_text.stopped,begin_experiment.stopped,video_used,audio_used,condition_modality,experiment_clip.started,exp_fixation_cross.started,exp_fixation_cross.stopped,exp_clip.started,exp_sound.started,exp_sound.stopped,exp_clip.stopped,experiment_clip.stopped,all_cut_rts,experiment_attention_check.started,experiment_attention_check.stopped,experiment_trials.exp_atttention_resp.keys,experiment_pause.started,experiment_pause.stopped,experiment_trials.exp_pause_resp.keys,correct_key_required,exp_atttention_resp.started,exp_question.started,exp_options.started,experiment_trials.exp_atttention_resp.rt,experiment_trials.exp_atttention_resp.duration,exp_pause_text.started,exp_pause_resp.started,exp_countdown.started,exp_pause_resp.stopped,exp_countdown.stopped,experiment_trials.exp_pause_resp.rt,experiment_trials.exp_pause_resp.duration,end.started,text_end.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,118,0,118,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,118,0,118,0,1745.6897555000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_01_sub_0.mp4,audios/clip_hund_01_sub_0.mp3,audiovisual,1745.6839310000069,1746.0580656000093,1746.273585300005,1746.2571157000057,1746.2566891666686,,1757.2549683000107,1757.0411735000089,[],1757.1286497999972,1757.1286841999972,None,1757.1287123000075,1757.1287288000021,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,119,0,119,,,,,,,,,,,,,,,,,,,,,,1,space,3.7305441000062274,None,11.253594599998905,None,,,,,,,,,119,0,119,0,1757.2549683000107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_16_nosub_0.mp4,audios/clip_wurst_16_nosub_0.mp3,audiovisual,1757.249953000006,1757.638082400008,1757.8383973000018,1757.8383973000018,1757.8382478666647,1767.8713351000042,1767.9715017999988,1767.8715288000094,[],1767.9678805000003,1771.7024059999967,1,1771.7024677000009,1782.9859859999997,space,1,1767.9715017999988,1767.9715017999988,1767.9715017999988,3.7305441000062274,None,1771.7183889000007,1771.7183889000007,1771.7183889000007,,,11.253594599998905,None,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,120,0,120,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,120,0,120,0,1783.095198199997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_16_sub_1.mp4,audios/silence.mp3,visual,1783.0890526000003,1783.4956379000068,1783.6958161000075,1783.6958161000075,1783.695348866666,1784.9486255000083,1795.0959203000093,1794.8804149000061,[8.964260099994135],1794.9789123000082,1794.9789444000053,None,1794.978971500008,1794.9789870000095,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,121,0,121,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,121,0,121,0,1795.0959203000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_14_sub_0.mp4,audios/clip_lied_14_sub_0.mp3,audiovisual,1795.0913495999994,1795.479365200008,1795.6801013000077,1795.6801013000077,1795.6796877666677,,1805.5892687000014,1805.3790239000082,[],1805.4708077999967,1805.470842900002,None,1805.4708771000005,1805.4709071999969,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,122,0,122,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,122,0,122,0,1805.5892687000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_27_nosub_1.mp4,audios/clip_wurst_27_nosub_1.mp3,audiovisual,1805.5844625000027,1805.9728598000074,1806.1739363000088,1806.1739363000088,1806.173040066675,,1816.5601068000105,1816.3778248000017,[5.992724499999895],1816.462751500003,1816.4628092000057,None,1816.4628749999974,1816.4629060000007,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,123,0,123,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,123,0,123,0,1816.5601068000105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_17_nosub_0.mp4,audios/silence.mp3,visual,1816.5542457999982,1816.9766423999972,1817.17687570001,1817.17687570001,1817.176768466674,1818.4292409000045,1825.3899910000036,1825.206440599999,[],1825.2973851999996,1825.297462100003,None,1825.297509000011,1825.2975263999979,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,124,0,124,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,124,0,124,0,1825.3899910000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_01_sub_1.mp4,audios/silence.mp3,visual,1825.3842665999982,1825.8066038000106,1826.0074343000015,1826.0074343000015,1826.0073648666769,1827.26018930001,1836.230801400001,1836.0404505000042,[5.165150099986931],1836.1311901000008,1836.131256400011,None,1836.1313109000039,1836.1313291999977,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,125,0,125,,,,,,,,,,,,,,,,,,,,,,2,None,5.388159099995391,None,,,,,,,,,,,125,0,125,0,1836.230801400001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_18_sub_0.mp4,audios/silence.mp3,visual,1836.2251528000052,1836.6309452999994,1836.8313157000084,1836.8313157000084,1836.8312722666635,1838.0827272000024,1845.9529233000067,1845.8623040000093,[],1845.9480324000033,1851.3454567000008,2,1851.3455157999997,1851.345541200004,None,4,1845.9529233000067,1845.9529233000067,1845.9529233000067,5.388159099995391,None,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,126,0,126,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,126,0,126,0,1851.442835000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_03_nosub_1.mp4,audios/silence.mp3,visual,1851.4373988000007,1851.854045900007,1852.0547522999987,1852.0547522999987,1852.054637866666,1853.3074457000039,1864.188125200002,1863.9738248000067,[4.288034199998947],1864.0656847000064,1864.0657173000072,None,1864.065744300009,1864.0657595000084,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,127,0,127,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,127,0,127,0,1864.188125200002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_11_nosub_0.mp4,audios/clip_weißt_11_nosub_0.mp3,audiovisual,1864.1829018999997,1864.5713055000087,1864.7716120999976,1864.7716120999976,1864.7717108666732,1874.8047622000013,1875.035970500001,1874.8049601000093,[],1874.9044989999966,1874.9045344000042,None,1874.9045697999973,1874.9045922000078,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,128,0,128,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,128,0,128,0,1875.035970500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_21_sub_0.mp4,audios/clip_wurst_21_sub_0.mp3,audiovisual,1875.0323380000045,1875.4044953999983,1875.6050688000105,1875.6050688000105,1875.6049591666708,1886.1382060000033,1886.348077200004,1886.138340400008,[],1886.220716900003,1886.2207669000054,None,1886.2208126000041,1886.2208286000096,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,129,0,129,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,129,0,129,0,1886.348077200004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_03_nosub_1.mp4,audios/clip_hund_03_nosub_1.mp3,audiovisual,1886.3438956000027,1886.7328809000028,1886.932651199997,1886.932651199997,1886.9326603666743,,1899.0272694000014,1898.8350101000105,[6.699111399997491],1898.9292872000078,1898.9293227000016,None,1898.9293747000047,1898.9294140999991,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,130,0,130,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,130,0,130,0,1899.0272694000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_18_sub_2.mp4,audios/silence.mp3,visual,1899.0224654000049,1899.4435041999968,1899.6440728000016,1899.6440728000016,1899.6436496666759,1900.8960711000109,1910.5582986000081,1910.326969200003,"[5.658758899997338, 7.9990687999961665]",1910.425213399998,1910.4253079000046,None,1910.4253683999996,1910.425403500005,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,131,0,131,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,131,0,131,0,1910.5582986000081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_17_sub_0.mp4,audios/clip_weißt_17_sub_0.mp3,audiovisual,1910.554541800011,1910.9283320000104,1911.1286611999967,1911.1286611999967,1911.1288061666748,1922.8445152000058,1922.8445152000058,1922.6463574000081,[],1922.7403468999983,1922.7403854000004,None,1922.740414800006,1922.7404330999998,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,132,0,132,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,132,0,132,0,1922.8445152000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_35_sub_0.mp4,audios/silence.mp3,visual,1922.8388840999978,1923.2562012999988,1923.4559906000068,1923.4395134000079,1923.439538566676,1924.6909314000077,1932.9238640999974,1932.7368610999984,[],1932.8219258000026,1932.8219621000026,None,1932.8220407000044,1932.8220729000022,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,133,0,133,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,133,0,133,0,1932.9238640999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_10_sub_0.mp4,audios/silence.mp3,visual,1932.9197255000036,1933.3249058000074,1933.5263089000073,1933.5263089000073,1933.5255434666653,1934.7774791999982,1943.7759101999982,1943.5431263000064,[],1943.642101800011,1943.6421482000005,None,1943.6421916000108,1943.6422179000074,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,134,0,134,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,134,0,134,0,1943.7759101999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_23_sub_1.mp4,audios/silence.mp3,visual,1943.7700482000073,1944.142506300006,1944.3433487000002,1944.3433487000002,1944.342559566667,1945.595619700005,1955.471569500005,1955.260588300007,[2.6256210999999894],1955.356425799997,1955.3564613000053,None,1955.3565131000069,1955.3565425999986,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,135,0,135,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,135,0,135,0,1955.471569500005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_05_nosub_2.mp4,audios/clip_holo_05_nosub_2.mp3,audiovisual,1955.467639800001,1955.856353199997,1956.056393100007,1956.056393100007,1956.056493766668,1965.1880384000106,1965.3931280000106,1965.1882628000021,[6.978743699990446],1965.2821590000094,1965.2822427000065,None,1965.28230050001,1965.2823249000066,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,136,0,136,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,136,0,136,0,1965.3931280000106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_24_nosub_2.mp4,audios/silence.mp3,visual,1965.387459999998,1965.796180999998,1965.996831299999,1965.996831299999,1965.996752266674,1967.2485851000092,1976.0241909000033,1975.8297068000102,"[7.094253500006744, 9.706268900001305]",1975.9265214000043,1975.9265904000058,None,1975.9266449999996,1975.9266811999987,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,137,0,137,,,,,,,,,,,,,,,,,,,,,,1,None,7.154663499997696,None,,,,,,,,,,,137,0,137,0,1976.0241909000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_34_nosub_2.mp4,audios/silence.mp3,visual,1976.018485499997,1976.4377448000014,1976.638411100008,1976.638411100008,1976.6380399666707,1977.8900572999992,1985.2724592000013,1985.1690864999982,"[4.149981399998069, 6.25175450000097]",1985.2686461999983,1992.4380463999987,1,1992.438093500008,1992.4381109000096,None,1,1985.2724592000013,1985.2724592000013,1985.2724592000013,7.154663499997696,None,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,138,0,138,,,,,,,,,,,,,,,,,,,,,,4,None,3.295385699995677,None,,,,,,,,,,,138,0,138,0,1992.5621151000087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_27_nosub_0.mp4,audios/clip_claude_27_nosub_0.mp3,audiovisual,1992.5570176000037,1992.938427400004,1993.1389965999988,1993.1389965999988,1993.1388239666742,2005.1575212000025,2005.2632439000008,2005.157653400005,[],2005.2577286000014,2008.571451900003,4,2008.5715096000058,2008.5715337000001,None,3,2005.2632439000008,2005.2632439000008,2005.2632439000008,3.295385699995677,None,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,139,0,139,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,139,0,139,0,2008.6824370000104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_28_sub_1.mp4,audios/silence.mp3,visual,2008.6762451000104,2009.0829344000085,2009.2827500999992,2009.2827500999992,2009.2823633666742,2010.535708100011,2019.6130586000072,2019.3669989000045,"[2.1145473000069614, 6.92719180000131]",2019.4692361000052,2019.4692778000026,None,2019.4693119000003,2019.4693308999995,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,140,0,140,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,140,0,140,0,2019.6130586000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_01_sub_1.mp4,audios/clip_weißt_01_sub_1.mp3,audiovisual,2019.6074882000103,2019.975767099997,2020.176225400006,2020.176225400006,2020.1761685666754,2031.2089269999997,2031.396521200004,2031.209107600007,[6.085166399992886],2031.2828977000026,2031.2829469999997,None,2031.2829857000033,2031.2830078999978,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,141,0,141,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,141,0,141,0,2031.396521200004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_07_sub_1.mp4,audios/clip_lied_07_sub_1.mp3,audiovisual,2031.3917169000051,2031.796540100011,2031.9971205000038,2031.9971205000038,2031.9967519666718,2041.0285977000021,2041.2125893000048,2041.0288159000047,[4.597874199986109],2041.1140072999988,2041.114043499998,None,2041.1140946000087,2041.1141394000006,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,142,0,142,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,142,0,142,0,2041.2125893000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_09_sub_0.mp4,audios/silence.mp3,visual,2041.206583600011,2041.6287324000004,2041.8296740000078,2041.8296740000078,2041.8288553666682,2043.0810799000028,2053.543146099997,2053.347508000006,[],2053.446781000006,2053.4468683000014,None,2053.446903300006,2053.4469222000043,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,143,0,143,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,143,0,143,0,2053.543146099997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_18_nosub_0.mp4,audios/silence.mp3,visual,2053.5371723999997,2053.956672100001,2054.1565617000015,2054.1565617000015,2054.1566079666704,2055.4089559999993,2064.399576099997,2064.18907030001,[],2064.282114200003,2064.282149000006,None,2064.2822022000037,2064.282239200009,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,144,0,144,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,144,0,144,0,2064.399576099997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_19_sub_0.mp4,audios/clip_hund_19_sub_0.mp3,audiovisual,2064.3958771000034,2064.7841888999974,2064.9850102000055,2064.9850102000055,2064.985031666675,,2076.54164950001,2076.336717099999,[],2076.4219529999973,2076.4219937000016,None,2076.42203300001,2076.4220523999975,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,145,0,145,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,145,0,145,0,2076.54164950001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_16_nosub_2.mp4,audios/clip_lied_16_nosub_2.mp3,audiovisual,2076.5369000000064,2076.928189500002,2077.1290926000074,2077.1290926000074,2077.1281810666737,,2087.9153937000083,2087.729448500002,[6.668225899993558],2087.80822430001,2087.8082640000066,None,2087.8083377000003,2087.8083733000094,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,146,0,146,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,146,0,146,0,2087.9153937000083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_22_sub_2.mp4,audios/silence.mp3,visual,2087.909651000009,2088.315261900003,2088.516140500011,2088.516140500011,2088.516251966667,2089.7674923000013,2099.4802324000048,2099.2841222999996,[8.463581200005137],2099.381370000003,2099.3814031000074,None,2099.3814367000014,2099.3814617000025,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,147,0,147,,,,,,,,,,,,,,,,,,,,,,2,None,3.7846889999927953,None,,,,,,,,,,,147,0,147,0,2099.4802324000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_07_nosub_0.mp4,audios/silence.mp3,visual,2099.4745037000102,2099.892160400006,2100.0919579000038,2100.0919579000038,2100.0936884666776,2101.3442450000002,2109.615577100005,2109.5073966000054,[],2109.611247000008,2113.4055119999975,2,2113.4055645000044,2113.405580999999,None,2,2109.615577100005,2109.615577100005,2109.615577100005,3.7846889999927953,None,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,148,0,148,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,148,0,148,0,2113.5450359000097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_19_nosub_0.mp4,audios/clip_claude_19_nosub_0.mp3,audiovisual,2113.539138799999,2113.9118595000036,2114.112036000006,2114.112036000006,2114.1117742666725,2124.7036137000105,2124.7036137000105,2124.528176500011,[],2124.602442500007,2124.602476100001,None,2124.602503000002,2124.602519699998,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,149,0,149,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,149,0,149,0,2124.7036137000105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_15_nosub_1.mp4,audios/silence.mp3,visual,2124.6980002000055,2125.112817100002,2125.3128154000005,2125.3128154000005,2125.3129189666693,2126.5476613000064,2135.967833200004,2135.763488299999,[5.027512500004377],2135.854792600003,2135.85484,None,2135.8548783000006,2135.8548982000066,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,150,0,150,,,,,,,,,,,,,,,,,,,,,,3,None,2.70908369999961,None,,,,,,,,,,,150,0,150,0,2135.967833200004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_21_sub_1.mp4,audios/silence.mp3,visual,2135.9618650000048,2136.3551136000024,2136.5558354000095,2136.5558354000095,2136.555822066676,2137.808285699997,2146.8635276999994,2146.7546217000054,[4.180604499997571],2146.8581152999977,2149.5852788000047,3,2149.5853355,2149.585359100005,None,3,2146.8635276999994,2146.8635276999994,2146.8635276999994,2.70908369999961,None,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,151,0,151,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,151,0,151,0,2149.693163200005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_27_sub_1.mp4,audios/silence.mp3,visual,2149.6868399000086,2150.0944023000047,2150.2947850000055,2150.2947850000055,2150.2949176666775,2151.546259900002,2160.483692000009,2160.2943887,[5.364294400002109],2160.3691427000012,2160.3691778000066,None,2160.3692075,2160.369223200003,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,152,0,152,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,152,0,152,0,2160.483692000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_24_sub_1.mp4,audios/silence.mp3,visual,2160.477843600005,2160.883315800005,2161.085837999999,2161.085837999999,2161.0839015666756,2162.3353873000015,2167.475313600007,2167.276703299998,[6.0113114999985555],2167.370336100008,2167.370390099997,None,2167.370436199999,2167.370458800011,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,153,0,153,,,,,,,,,,,,,,,,,,,,,,3,None,2.9026244999986375,None,,,,,,,,,,,153,0,153,0,2167.475313600007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_18_nosub_1.mp4,audios/silence.mp3,visual,2167.4696227000095,2167.8862099000107,2168.087009499999,2168.06955510001,2168.0695574666647,2169.3222121,2178.2056458000006,2178.1028905999992,[6.843514699998195],2178.2002299000014,2181.115176899999,3,2181.1152402000007,2181.115267800007,None,3,2178.2056458000006,2178.2056458000006,2178.2056458000006,2.9026244999986375,None,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
