instruction_text,thisN,thisTrialN,thisRepN,key_resp_instruction.keys,key_resp_instruction.rt,key_resp_instruction.duration,clip_file,clip_path,sound_path,movie,subtitles,n_cut,clip_num,first_cut,second_cut,clip_duration,attention_check_question,attention_check_correct,attention_check_distractor_1,attention_check_distractor_2,attention_check_distractor_3,prac_attention_resp.keys,prac_attention_resp.rt,prac_attention_resp.duration,exp_atttention_resp.keys,exp_pause_resp.keys,exp_atttention_resp.rt,exp_atttention_resp.duration,exp_pause_resp.rt,exp_pause_resp.duration,instruction_trials.thisRepN,instruction_trials.thisTrialN,instruction_trials.thisN,instruction_trials.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,thisRow.t,notes,instructions.started,text_instruction.started,key_resp_instruction.started,instructions.stopped,instruction_trials.key_resp_instruction.keys,instruction_trials.key_resp_instruction.rt,instruction_trials.key_resp_instruction.duration,informed_consent.started,slider_informed_consent.started,text_informed_consent.started,informed_consent.stopped,slider_informed_consent.response,slider_informed_consent.rt,begin_practice.started,begin_practice_text.started,begin_practice.stopped,Practice_clip_name,Practice_video_used,Practice_audio_used,Practice_modality,Practice_subtitles,Practice_attention_check,practice_clip.started,prac_feedback.started,prac_fixation_cross.started,prac_fixation_cross.stopped,prac_clip.started,prac_sound.started,prac_sound.stopped,prac_clip.stopped,practice_clip.stopped,prac_all_cut_rts,practice_attention_check.started,practice_attention_check.stopped,practice_trials.prac_attention_resp.keys,Practice_correct_key_required,prac_attention_resp.started,prac_question.started,prac_options.started,practice_trials.prac_attention_resp.rt,practice_trials.prac_attention_resp.duration,begin_experiment.started,begin_experiment_text.started,begin_experiment.stopped,video_used,audio_used,condition_modality,experiment_clip.started,exp_fixation_cross.started,exp_fixation_cross.stopped,exp_clip.started,exp_sound.started,exp_sound.stopped,exp_clip.stopped,experiment_clip.stopped,all_cut_rts,experiment_attention_check.started,experiment_attention_check.stopped,experiment_trials.exp_atttention_resp.keys,experiment_pause.started,experiment_pause.stopped,experiment_trials.exp_pause_resp.keys,correct_key_required,exp_atttention_resp.started,exp_question.started,exp_options.started,experiment_trials.exp_atttention_resp.rt,experiment_trials.exp_atttention_resp.duration,exp_pause_text.started,exp_pause_resp.started,exp_countdown.started,experiment_trials.exp_pause_resp.rt,experiment_trials.exp_pause_resp.duration,exp_pause_resp.stopped,exp_countdown.stopped,end.started,text_end.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,118,0,118,,,,,,,,,,,,,,,,,,,,,,2,None,4.926448700003675,None,,,,,,,,,,,118,0,118,0,1910.12393229999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_15_sub_0.mp4,audios/clip_herz_15_sub_0.mp3,audiovisual,1910.1188712999865,1910.5068665,1910.7074917999998,1910.7074917999998,1910.7071487666583,1922.8318770999904,1922.8318770999904,1922.7262574999913,"[3.4965517000091495, 9.500985300008324]",1922.8254995999887,1927.7590650999919,2,1927.7591167999926,1927.759137199988,None,2,1922.8318770999904,1922.8318770999904,1922.8318770999904,4.926448700003675,None,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,119,0,119,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,119,0,119,0,1927.8907703999866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_07_nosub_1.mp4,audios/clip_weißt_07_nosub_1.mp3,audiovisual,1927.8851601999922,1928.2595625999966,1928.461808299995,1928.461808299995,1928.460029266662,1938.1924684999976,1938.2967933999898,1938.1925999999949,[4.083797800005414],1938.2885408000002,1938.2885720999911,None,1938.2885999999999,2058.2999737999926,None,,,,,,,1938.2967933999898,1938.2967933999898,1938.2967933999898,,,2058.299794199993,2058.299794199993,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,120,0,120,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,120,0,120,0,2058.4288933999924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_01_nosub_1.mp4,audios/clip_lied_01_nosub_1.mp3,audiovisual,2058.4237078999868,2058.800496099997,2059.001134799997,2059.001134799997,2059.0006711666542,2069.0335542999965,2069.2202873999922,2069.0337569999974,[4.748619299993152],2069.121636699987,2069.1216713999893,None,2069.1217225,2069.121742599993,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,121,0,121,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,121,0,121,0,2069.2202873999922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_09_sub_0.mp4,audios/silence.mp3,visual,2069.2146274999977,2069.6366744999978,2069.837495899992,2069.837495899992,2069.8374981666607,2071.089976599993,2081.5423240999953,2081.3550628999947,[],2081.442243499987,2081.4422792999976,None,2081.4423278999893,2081.442364799994,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,122,0,122,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,122,0,122,0,2081.5423240999953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_36_sub_2.mp4,audios/silence.mp3,visual,2081.5368467999942,2081.9419400999905,2082.142457099995,2082.142457099995,2082.14213016666,2083.3944922999945,2091.515769699996,2091.3076991999988,"[3.091709300002549, 6.784096799994586]",2091.4077718999906,2091.407818199994,None,2091.4078878,2091.4079141999973,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,123,0,123,,,,,,,,,,,,,,,,,,,,,,3,None,4.36059650000243,None,,,,,,,,,,,123,0,123,0,2091.515769699996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_08_nosub_1.mp4,audios/silence.mp3,visual,2091.5099746999913,2091.915831399994,2092.116258899987,2092.116258899987,2092.116207466654,2093.36827359999,2100.747460499988,2100.639898499998,[5.933058700000402],2100.7419194999966,2105.1224763999926,3,2105.1225432999927,2105.122571899992,None,3,2100.747460499988,2100.747460499988,2100.747460499988,4.36059650000243,None,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,124,0,124,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,124,0,124,0,2105.2629885999922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_dampf_01_nosub_0.mp4,audios/clip_dampf_01_nosub_0.mp3,audiovisual,2105.2560734,2105.6284024999914,2105.8289449999866,2105.8289449999866,2105.829033266655,2115.27764629999,2115.4667155999923,2115.27783549999,[],2115.3745225999883,2115.3745558999944,None,2115.374584899997,2115.3746004999994,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,125,0,125,,,,,,,,,,,,,,,,,,,,,,3,None,5.620853500004159,None,,,,,,,,,,,125,0,125,0,2115.4667155999923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_28_sub_1.mp4,audios/silence.mp3,visual,2115.4609895999893,2115.8830237999937,2116.08371739999,2116.08371739999,2116.083427866663,2117.33671209999,2126.5179617999966,2126.4162189999915,[],2126.512994699995,2132.150264600001,3,2132.150326499992,2132.1503546999884,None,3,2126.5179617999966,2126.5179617999966,2126.5179617999966,5.620853500004159,None,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,126,0,126,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,126,0,126,0,2132.2688051000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_16_nosub_0.mp4,audios/silence.mp3,visual,2132.2626489999966,2132.6510876999964,2132.8517477999994,2132.8517477999994,2132.851349066656,2134.103288399987,2143.5790071999945,2143.3855142999964,[],2143.480201899991,2143.4802348999947,None,2143.4802624000004,2143.480278099989,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,127,0,127,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,127,0,127,0,2143.5790071999945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_21_nosub_0.mp4,audios/silence.mp3,visual,2143.573040999996,2143.9944685999944,2144.1941159999988,2144.1941159999988,2144.193751266667,2145.4468718999997,2154.9338978999876,2154.7120447999914,[],2154.8024204999965,2154.802493799987,None,2154.8025438999903,2154.8025730999943,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,128,0,128,,,,,,,,,,,,,,,,,,,,,,1,None,2.572995800001081,None,,,,,,,,,,,128,0,128,0,2154.9338978999876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_15_sub_0.mp4,audios/clip_claude_15_sub_0.mp3,audiovisual,2154.9287342999887,2155.3121725999954,2155.5133848999976,2155.5133848999976,2155.513098166663,2167.622009899991,2167.622009899991,2167.5305804999953,[],2167.618397699989,2170.210236999992,1,2170.210296099991,2170.210323099993,None,1,2167.622009899991,2167.622009899991,2167.622009899991,2.572995800001081,None,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,129,0,129,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,129,0,129,0,2170.3112406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_20_sub_2.mp4,audios/silence.mp3,visual,2170.305292899997,2170.718379099999,2170.9187776999897,2170.9187776999897,2170.918742066661,2172.171154399999,2181.83514689999,2181.618941199995,"[4.7890603999985615, 8.849230600011651]",2181.7147748999996,2181.7148094999866,None,2181.714839399996,2181.714856599996,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,130,0,130,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,130,0,130,0,2181.83514689999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_25_nosub_0.mp4,audios/silence.mp3,visual,2181.829581099999,2182.218136299998,2182.4185039000004,2182.4185039000004,2182.4183678666636,2183.672256699996,2192.798580399991,2192.6179966999916,[],2192.7028556000005,2192.702892199988,None,2192.702954499997,2192.7029896999884,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,131,0,131,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,131,0,131,0,2192.798580399991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_11_nosub_0.mp4,audios/silence.mp3,visual,2192.792870999998,2193.2019482999895,2193.4026404999895,2193.4026404999895,2193.4022063666675,2194.655681599994,2203.669156399992,2203.43485949999,[],2203.5382097999973,2203.5382465000002,None,2203.5382993999956,2203.538354499993,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,132,0,132,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,132,0,132,0,2203.669156399992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_04_nosub_0.mp4,audios/clip_hund_04_nosub_0.mp3,audiovisual,2203.664001099998,2204.0526993999956,2204.2534076999873,2204.2534076999873,2204.2531428666593,2213.785044999997,2214.020555199997,2213.785251699999,[],2213.883988699992,2213.8840262999875,None,2213.884064699989,2213.884095699992,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,133,0,133,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,133,0,133,0,2214.020555199997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_04_nosub_0.mp4,audios/clip_weißt_04_nosub_0.mp3,audiovisual,2214.0151282000006,2214.3875406000006,2214.588371399994,2214.588371399994,2214.587481666666,,2224.8832999000006,2224.6881831999926,[],2224.7720046999893,2224.772076299996,None,2224.7721402999887,2224.7721667999867,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,134,0,134,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,134,0,134,0,2224.8832999000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_07_sub_1.mp4,audios/silence.mp3,visual,2224.8774344999983,2225.2797943999904,2225.479875899997,2225.479875899997,2225.4796351666632,2226.713501799997,2237.303131499997,2237.0984413999977,[6.851161099999445],2237.19346889999,2237.1935061999975,None,2237.1935520999978,2237.193596199999,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,135,0,135,,,,,,,,,,,,,,,,,,,,,,4,None,5.573128600008204,None,,,,,,,,,,,135,0,135,0,2237.303131499997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_22_sub_1.mp4,audios/clip_hund_22_sub_1.mp3,audiovisual,2237.2987441000005,2237.707014899992,2237.9078886999923,2237.9078886999923,2237.907005866659,2247.922147999998,2248.0186995999975,2247.9223118999944,[8.982631899998523],2248.0146711999987,2253.606403999991,4,2253.6064647999883,2253.6064925999963,None,4,2248.0186995999975,2248.0186995999975,2248.0186995999975,5.573128600008204,None,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,136,0,136,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,136,0,136,0,2253.7156839999952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_18_nosub_0.mp4,audios/silence.mp3,visual,2253.7094799999904,2254.1170095999987,2254.3162162999943,2254.3162162999943,2254.316515666655,2255.567710099989,2263.545698899994,2263.3469886999956,[],2263.440158799989,2263.4401910999877,None,2263.440220699995,2263.440236899987,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,137,0,137,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,137,0,137,0,2263.545698899994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_11_sub_2.mp4,audios/clip_holo_11_sub_2.mp3,audiovisual,2263.5408303999866,2263.9560299999866,2264.156449199989,2264.13946559999,2264.1394624666614,2273.8047393999877,2274.013315999997,2273.804963399991,"[5.844709299999522, 10.113419599991175]",2273.8984234999953,2273.898463599995,None,2273.8984978999943,2273.898519399998,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,138,0,138,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,138,0,138,0,2274.013315999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_32_nosub_1.mp4,audios/silence.mp3,visual,2274.007797099999,2274.397592399997,2274.5980323999975,2274.5980323999975,2274.5977759666607,2275.8491622999863,2285.4682147999993,2285.2309876999934,[7.468442299999879],2285.3428215999884,2285.3428638999903,None,2285.3429120999936,2285.342936599991,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,139,0,139,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,139,0,139,0,2285.4682147999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_17_sub_0.mp4,audios/clip_wurst_17_sub_0.mp3,audiovisual,2285.462783099996,2285.8508871999948,2286.0520035999944,2286.0520035999944,2286.051749666662,2294.081135799992,2294.2794271999883,2294.081284999993,[],2294.1697107999935,2294.169753899987,None,2294.169880699992,2294.1699365999957,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,140,0,140,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,140,0,140,0,2294.2794271999883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_20_nosub_1.mp4,audios/silence.mp3,visual,2294.273678400001,2294.673286099991,2294.8734493999946,2294.8734493999946,2294.8732326666545,2296.125403699989,2304.923963999987,2304.7058361999952,[8.550739999991492],2304.809121399987,2304.8091671999864,None,2304.809244499993,2304.8092938999907,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,141,0,141,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,141,0,141,0,2304.923963999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_25_nosub_1.mp4,audios/silence.mp3,visual,2304.9180617999955,2305.322980599987,2305.5232487999892,2305.5232487999892,2305.523179666667,2306.7754363999993,2317.7694378999877,2317.542041599998,[5.225680700008525],2317.6481895999896,2317.648250099999,None,2317.648307299998,2317.648334199999,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,142,0,142,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,142,0,142,0,2317.7694378999877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_23_sub_1.mp4,audios/clip_hund_23_sub_1.mp3,audiovisual,2317.764689299991,2318.1604607999907,2318.36185619999,2318.36185619999,2318.3601321666542,2329.5024478999985,2329.5024478999985,2329.277011699989,[],2329.371046299988,2329.3710823999863,None,2329.371129399995,2329.3711927999975,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,143,0,143,,,,,,,,,,,,,,,,,,,,,,3,None,3.19690010001068,None,,,,,,,,,,,143,0,143,0,2329.5024478999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_12_sub_1.mp4,audios/clip_weißt_12_sub_1.mp3,audiovisual,2329.4968877999927,2329.8777966999914,2330.0784777999943,2330.0784777999943,2330.0780543666665,2341.996735099994,2342.0968180999917,2341.9969004999875,[9.133316499995999],2342.0899905999977,2345.3110518999893,3,2345.3110981999926,2345.311116699988,None,3,2342.0968180999917,2342.0968180999917,2342.0968180999917,3.19690010001068,None,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,144,0,144,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,144,0,144,0,2345.4174536999926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_03_nosub_0.mp4,audios/silence.mp3,visual,2345.4112715999945,2345.81969579999,2346.0198473999917,2346.0198473999917,2346.019806566667,2347.2714257999905,2358.2485992999864,2358.038597999999,[],2358.1351424999884,2358.1351742999977,None,2358.1352009999973,2358.135221199991,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,145,0,145,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,145,0,145,0,2358.2485992999864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_05_nosub_0.mp4,audios/clip_wurst_05_nosub_0.mp3,audiovisual,2358.2435516999976,2358.648383599997,2358.8490152999875,2358.8490152999875,2358.848681866661,,2367.7441644999926,2367.550444399996,[],2367.645193999997,2367.645269399989,None,2367.645346599995,2367.6453689999908,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,146,0,146,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,146,0,146,0,2367.7441644999926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_17_nosub_1.mp4,audios/silence.mp3,visual,2367.7385030999867,2368.1545014999865,2368.3554920999886,2368.3554920999886,2368.355725566657,2369.6071289999963,2380.0618673999998,2379.874563899997,[10.665952299998025],2379.9598778999934,2379.9599304000003,None,2379.959964599999,2379.9599820999865,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,147,0,147,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,147,0,147,0,2380.0618673999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_11_sub_0.mp4,audios/silence.mp3,visual,2380.056640099996,2380.462632499999,2380.6626965999894,2380.6626965999894,2380.662219066657,2381.915860199995,2392.8609112999984,2392.6808355999965,[],2392.7701575999963,2392.7701937999955,None,2392.7702359999967,2392.770257199998,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,148,0,148,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,148,0,148,0,2392.8609112999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_33_sub_0.mp4,audios/silence.mp3,visual,2392.855484399988,2393.2824961000006,2393.483835299994,2393.483835299994,2393.4821433666552,2394.7349159000005,2403.4324198999966,2403.215716699997,[],2403.3100061000005,2403.3100788999873,None,2403.3101520999917,2403.3101876,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,149,0,149,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,149,0,149,0,2403.4324198999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_10_sub_1.mp4,audios/clip_holo_10_sub_1.mp3,audiovisual,2403.4270479999977,2403.8147342999873,2404.01546889999,2404.01546889999,2404.0150378666626,2413.980404499991,2414.1840505,2413.9805437999894,[6.637448400011635],2414.067436499987,2414.067534499991,None,2414.0675927999982,2414.0676145999896,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,150,0,150,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,150,0,150,0,2414.1840505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_06_nosub_2.mp4,audios/clip_herz_06_nosub_2.mp3,audiovisual,2414.18004929999,2414.5737680999882,2414.7737407999957,2414.7737407999957,2414.7737899666577,2425.5451459999895,2425.5451459999895,2425.3567590999883,[4.990585199993802],2425.444364799987,2425.44440339999,None,2425.4444587999897,2425.4444793999864,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,151,0,151,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,151,0,151,0,2425.5451459999895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_03_nosub_1.mp4,audios/silence.mp3,visual,2425.539396699998,2425.9447321999905,2426.147228499991,2426.147228499991,2426.145420666657,2427.397439799999,2437.8905079999968,2437.663230399994,[5.958397700000205],2437.7570963999897,2437.757132599989,None,2437.7571791999944,2437.7572105,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,152,0,152,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,152,0,152,0,2437.8905079999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_09_nosub_2.mp4,audios/clip_holo_09_nosub_2.mp3,audiovisual,2437.8850695,2438.2646806999983,2438.4662728999974,2438.4662728999974,2438.4642093666666,2449.9159243999893,2450.1277757999924,2449.9161869999953,[],2450.0076365999994,2450.0077134999883,None,2450.0077657999936,2450.0077839000005,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,153,0,153,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,153,0,153,0,2450.1277757999924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_03_nosub_1.mp4,audios/clip_lied_03_nosub_1.mp3,audiovisual,2450.1225481999863,2450.5110504999902,2450.711274999994,2450.711274999994,2450.7107755666552,2461.4111177999876,2461.4111177999876,2461.2283270999906,[4.597527400008403],2461.3066473999934,2461.306682399998,None,2461.3067147999973,2461.306812799987,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
