instruction_text,thisN,thisTrialN,thisRepN,key_resp_instruction.keys,key_resp_instruction.rt,key_resp_instruction.duration,clip_file,clip_path,sound_path,movie,subtitles,n_cut,clip_num,first_cut,second_cut,clip_duration,attention_check_question,attention_check_correct,attention_check_distractor_1,attention_check_distractor_2,attention_check_distractor_3,prac_attention_resp.keys,prac_attention_resp.rt,prac_attention_resp.duration,exp_atttention_resp.keys,exp_pause_resp.keys,exp_atttention_resp.rt,exp_atttention_resp.duration,exp_pause_resp.rt,exp_pause_resp.duration,instruction_trials.thisRepN,instruction_trials.thisTrialN,instruction_trials.thisN,instruction_trials.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,thisRow.t,notes,assigned_ls_group,instructions.started,text_instruction.started,key_resp_instruction.started,instructions.stopped,instruction_trials.key_resp_instruction.keys,instruction_trials.key_resp_instruction.rt,instruction_trials.key_resp_instruction.duration,informed_consent.started,slider_informed_consent.started,text_informed_consent.started,informed_consent.stopped,slider_informed_consent.response,slider_informed_consent.rt,begin_practice.started,begin_practice_text.started,begin_practice.stopped,Practice_clip_name,Practice_video_used,Practice_audio_used,Practice_modality,Practice_subtitles,Practice_attention_check,practice_clip.started,prac_feedback.started,prac_fixation_cross.started,prac_fixation_cross.stopped,prac_clip.started,prac_sound.started,prac_clip.stopped,practice_clip.stopped,Practice_all_cut_rts,Practice_correct_key_required,practice_attention_check.started,prac_attention_resp.started,prac_question.started,prac_options.started,practice_attention_check.stopped,practice_trials.prac_attention_resp.keys,practice_trials.prac_attention_resp.rt,practice_trials.prac_attention_resp.duration,prac_sound.stopped,begin_experiment.started,begin_experiment_text.started,begin_experiment_text.stopped,begin_experiment.stopped,video_used,audio_used,condition_modality,experiment_clip.started,exp_fixation_cross.started,exp_clip.started,exp_sound.started,exp_fixation_cross.stopped,exp_sound.stopped,exp_clip.stopped,experiment_clip.stopped,all_cut_rts,experiment_attention_check.started,experiment_attention_check.stopped,experiment_trials.exp_atttention_resp.keys,experiment_pause.started,experiment_pause.stopped,experiment_trials.exp_pause_resp.keys,correct_key_required,exp_atttention_resp.started,exp_question.started,exp_options.started,experiment_trials.exp_atttention_resp.rt,experiment_trials.exp_atttention_resp.duration,exp_pause_text.started,exp_pause_resp.started,exp_countdown.started,exp_pause_resp.stopped,exp_countdown.stopped,experiment_trials.exp_pause_resp.rt,experiment_trials.exp_pause_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,6,6,0,,,,clip_claude_04_nosub_2,clips/clip_claude_04_nosub_2.mp4,audios/clip_claude_04_nosub_2.mp3,claude,nosub,2,4,7360.0,8320.0,9000,Wo sitzen die Personen?,am Essenstisch,auf einer Baustelle,auf dem Boden,im Garten,,,,None,None,,,,,,,,,,,,,0,6,6,6,415.47557889999007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_23_sub_1.mp4,audios/clip_hund_23_sub_1.mp3,audiovisual,415.47095270000864,415.86623909999616,416.06794660000014,416.06632816666774,416.06794660000014,427.19756510001025,427.19756510001025,426.9844313999929,[],427.085138800001,427.08517100001336,None,427.0852068999957,427.08522969999467,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,7,7,0,,,,clip_claude_04_sub_2,clips/clip_claude_04_sub_2.mp4,audios/clip_claude_04_sub_2.mp3,claude,sub,2,4,7400.0,8366.0,9000,Wo sitzen die Personen?,am Essenstisch,auf einer Baustelle,auf dem Boden,im Garten,,,,None,None,,,,,,,,,,,,,0,7,7,7,427.19756510001025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_07_nosub_2.mp4,audios/clip_herz_07_nosub_2.mp3,audiovisual,427.1937203000125,427.5986717999913,427.79940630000783,427.79928176667113,427.79940630000783,440.0215609000006,440.0215609000006,439.82068910001544,"[4.126942800008692, 10.804058599984273]",439.91032429999905,439.91038019998814,None,439.9104221999878,439.91043839999475,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,8,8,0,,,,clip_claude_05_nosub_2,clips/clip_claude_05_nosub_2.mp4,audios/clip_claude_05_nosub_2.mp3,claude,nosub,1,5,3420.0,NA,11280,Wo befinden sich die beiden Personen?,im Auto,im Bus,in der U-Bahn,im Zug,,,,None,None,,,,,,,,,,,,,0,8,8,8,440.0215609000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_04_sub_0.mp4,audios/clip_lied_04_sub_0.mp3,audiovisual,440.0167453000031,440.4111831999908,440.6120792000147,440.61161296666637,440.6120792000147,451.8404562000069,451.8404562000069,451.6118023000017,[],451.70637830000487,451.7064238000021,None,451.7064703000069,451.70649320000666,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,9,9,0,,,,clip_claude_05_sub_2,clips/clip_claude_05_sub_2.mp4,audios/clip_claude_05_sub_2.mp3,claude,sub,1,5,3466.0,NA,11267,Wo befinden sich die beiden Personen?,im Auto,im Bus,in der U-Bahn,im Zug,,,,None,None,,,,,,,,,,,,,0,9,9,9,451.8404562000069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_21_nosub_0.mp4,audios/clip_wurst_21_nosub_0.mp3,audiovisual,451.83479560000706,452.21313730001566,452.41351750001195,452.41345476668016,452.41351750001195,462.9457357999927,463.143253199989,462.945990600012,[],463.03224209998734,463.0322756000096,None,463.0323154999933,463.03233210000326,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,10,10,0,,,,clip_claude_06_nosub_1,clips/clip_claude_06_nosub_1.mp4,audios/clip_claude_06_nosub_1.mp3,claude,nosub,1,6,2840.0,NA,12560,Wie sind die Personen gelaunt?,sie streiten,sie weinen,sie lachen,sie schlafen,,,,None,None,,,,,,,,,,,,,0,10,10,10,463.143253199989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_14_sub_2.mp4,audios/silence.mp3,visual,463.1371266999922,463.5381972999894,463.73913490000996,463.7388863666604,463.73913490000996,464.9903273000091,473.86731160001364,473.63860519998707,[5.920487199997297],473.74886870000046,473.7489024999959,None,473.74894039999344,473.74897169999895,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,11,11,0,,,,clip_claude_06_sub_1,clips/clip_claude_06_sub_1.mp4,audios/clip_claude_06_sub_1.mp3,claude,sub,1,6,2900.0,NA,12533,Wie sind die Personen gelaunt?,sie streiten,sie weinen,sie lachen,sie schlafen,,,,2,None,3.436145299987402,None,,,,,,,,,,,0,11,11,11,473.86731160001364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_dampf_05_nosub_2.mp4,audios/clip_dampf_05_nosub_2.mp3,audiovisual,473.8617144000018,474.25509940000484,474.45557779999217,474.45551776668094,474.45557779999217,,483.27906359999906,483.1607711999968,"[3.5710448999889195, 8.66294419998303]",483.2732429000025,486.7247889999999,2,486.72484109998913,486.72485999998753,None,2,483.27906359999906,483.27906359999906,483.27906359999906,3.436145299987402,None,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,12,12,0,,,,clip_claude_07_nosub_0,clips/clip_claude_07_nosub_0.mp4,audios/clip_claude_07_nosub_0.mp3,claude,nosub,0,7,NA,NA,10000,Was für ein Tier hebt die Frau am Anfang auf?,einen Hund,eine Katze,einen Vogel,ein Kaninchen,,,,None,None,,,,,,,,,,,,,0,12,12,12,486.8387126000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_34_nosub_1.mp4,audios/clip_hund_34_nosub_1.mp3,audiovisual,486.83365620000404,487.2391356000153,487.4399631000124,487.4395321666709,487.4399631000124,498.0511610000103,498.0511610000103,497.85575220000464,[],497.94712840000284,497.9471601000114,None,497.94719820001046,497.94721400001436,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,13,13,0,,,,clip_claude_07_sub_0,clips/clip_claude_07_sub_0.mp4,audios/clip_claude_07_sub_0.mp3,claude,sub,0,7,NA,NA,10000,Was für ein Tier hebt die Frau am Anfang auf?,einen Hund,eine Katze,einen Vogel,ein Kaninchen,,,,None,None,,,,,,,,,,,,,0,13,13,13,498.0511610000103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_02_nosub_0.mp4,audios/silence.mp3,visual,498.04483580001397,498.4483770999941,498.6489997000026,498.64868716666047,498.6489997000026,499.9022122999886,511.2553055000026,511.0513423999946,[9.13576030000695],511.1402334999875,511.1402683999913,None,511.1403083000041,511.1403336999938,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,14,14,0,,,,clip_claude_08_nosub_0,clips/clip_claude_08_nosub_0.mp4,audios/clip_claude_08_nosub_0.mp3,claude,nosub,0,8,NA,NA,9600,Wo findet die Szene statt?,in einer Kirche,in einem Wohnhaus,in einem Restaurant,in einem Büro,,,,None,None,,,,,,,,,,,,,0,14,14,14,511.2553055000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_27_sub_1.mp4,audios/clip_wurst_27_sub_1.mp3,audiovisual,511.25139260001015,511.6441962000099,511.8448311999964,511.84466776665454,511.8448311999964,,522.2611994000035,522.0446155999962,[6.0452052999753505],522.1453328999924,522.1453783999896,None,522.1454475999926,522.1455390999909,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,15,15,0,,,,clip_claude_08_sub_0,clips/clip_claude_08_sub_0.mp4,audios/clip_claude_08_sub_0.mp3,claude,sub,0,8,NA,NA,9600,Wo findet die Szene statt?,in einer Kirche,in einem Wohnhaus,in einem Restaurant,in einem Büro,,,,None,None,,,,,,,,,,,,,0,15,15,15,522.2611994000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_20_nosub_1.mp4,audios/silence.mp3,visual,522.2551290999982,522.6607568000036,522.8447097000026,522.8448265666705,522.8614881999965,524.0974481999874,535.0797348000051,534.8645588000072,[6.459574599983171],534.9765779000008,534.9766108999902,None,534.9766473000054,534.9766709000105,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,16,16,0,,,,clip_claude_09_nosub_2,clips/clip_claude_09_nosub_2.mp4,audios/clip_claude_09_nosub_2.mp3,claude,nosub,2,9,2880.0,7600.0,10200,Welches Tier ist am Anfang zu sehen?,ein Hund,eine Katze,ein Vogel,ein Pferd,,,,None,None,,,,,,,,,,,,,0,16,16,16,535.0797348000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_12_nosub_0.mp4,audios/silence.mp3,visual,535.0735907999915,535.4797052000067,535.6798115000129,535.6805357666783,535.6798115000129,536.9315677999984,545.1059940000123,544.9117992999963,[],545.0048510000051,545.0048891000042,None,545.0049242000096,545.0049461000017,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,17,17,0,,,,clip_claude_09_sub_2,clips/clip_claude_09_sub_2.mp4,audios/clip_claude_09_sub_2.mp3,claude,sub,2,9,2933.0,7666.0,10200,Welches Tier ist am Anfang zu sehen?,ein Hund,eine Katze,ein Vogel,ein Pferd,,,,None,None,,,,,,,,,,,,,0,17,17,17,545.1059940000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_08_nosub_1.mp4,audios/silence.mp3,visual,545.0997639000125,545.5206352999958,545.7211906999873,545.7206647666792,545.7211906999873,546.9720377000049,555.9805135999923,555.7526119000104,[],555.8533087999967,555.8533777999983,None,555.8534426999977,555.8534699000011,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,18,18,0,,,,clip_claude_10_nosub_0,clips/clip_claude_10_nosub_0.mp4,audios/clip_claude_10_nosub_0.mp3,claude,nosub,0,10,NA,NA,11200,Wie viele Personen befinden sich im Fahrzeug?,2,1,3,4,,,,2,None,2.638046799984295,None,,,,,,,,,,,0,18,18,18,555.9805135999923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_dampf_01_nosub_0.mp4,audios/clip_dampf_01_nosub_0.mp3,audiovisual,555.9751380000089,556.3535865000158,556.5547241999884,556.5544049666826,556.5547241999884,566.0025009000092,566.1104917000048,566.0027151000104,[],566.1034387999971,568.7490945000027,2,568.7491632000019,568.7491897,None,2,566.1104917000048,566.1104917000048,566.1104917000048,2.638046799984295,None,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,19,19,0,,,,clip_claude_10_sub_0,clips/clip_claude_10_sub_0.mp4,audios/clip_claude_10_sub_0.mp3,claude,sub,0,10,NA,NA,11200,Wie viele Personen befinden sich im Fahrzeug?,2,1,3,4,,,,None,None,,,,,,,,,,,,,0,19,19,19,568.8861835999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_19_sub_0.mp4,audios/clip_wurst_19_sub_0.mp3,audiovisual,568.8803064000094,569.2525463000056,569.4536269000091,569.453180466666,569.4536269000091,580.4884257999947,580.7125617999991,580.4886662999925,[],580.596117100009,580.5961547000043,None,580.5961908999889,580.5962081000034,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,20,20,0,,,,clip_claude_11_nosub_0,clips/clip_claude_11_nosub_0.mp4,audios/clip_claude_11_nosub_0.mp3,claude,nosub,0,11,NA,NA,10000,Wie ist der Mann auf der linken Seite gelaunt?,er ist wütend,er ist entspannt,er ist gerührt,er ist ängstlich,,,,None,None,,,,,,,,,,,,,0,20,20,20,580.7125617999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_06_nosub_0.mp4,audios/silence.mp3,visual,580.7059236000059,581.1051500999893,581.3049840999884,581.3042797666606,581.3049840999884,582.5564606999978,591.8195233000151,591.6216993000126,[5.557839099987177],591.7236022000143,591.7236699000059,None,591.7237138999917,591.7237329999916,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,21,21,0,,,,clip_claude_11_sub_0,clips/clip_claude_11_sub_0.mp4,audios/clip_claude_11_sub_0.mp3,claude,sub,0,11,NA,NA,10000,Wie ist der Mann auf der linken Seite gelaunt?,er ist wütend,er ist entspannt,er ist gerührt,er ist ängstlich,,,,None,None,,,,,,,,,,,,,0,21,21,21,591.8195233000151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_05_nosub_2.mp4,audios/silence.mp3,visual,591.8133532000065,592.2304106999945,592.4312742000038,592.4306418666713,592.4312742000038,593.6819860000105,601.7800653000013,601.5620148000016,[7.1439910999906715],601.6535842999874,601.6536309999938,None,601.6536694999959,601.6536908000126,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,22,22,0,,,,clip_claude_12_nosub_0,clips/clip_claude_12_nosub_0.mp4,audios/clip_claude_12_nosub_0.mp3,claude,nosub,0,12,NA,NA,9200,Wie viele Kinder sieht man in der Szene?,2,5,3,0,,,,None,None,,,,,,,,,,,,,0,22,22,22,601.7800653000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_06_nosub_1.mp4,audios/clip_lied_06_nosub_1.mp3,audiovisual,601.775376000005,602.1626498000114,602.3628430000099,602.3624345666651,602.3628430000099,615.1742032000038,615.1742032000038,614.9828703000094,[],615.0795172000071,615.0795511000033,None,615.0795919999946,615.0796300999937,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,23,23,0,,,,clip_claude_12_sub_0,clips/clip_claude_12_sub_0.mp4,audios/clip_claude_12_sub_0.mp3,claude,sub,1,12,8333.0,NA,9200,Wie viele Kinder sieht man in der Szene?,2,5,3,0,,,,None,None,,,,,,,,,,,,,0,23,23,23,615.1742032000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_35_sub_0.mp4,audios/silence.mp3,visual,615.1683404000069,615.5905992999906,615.791550199996,615.7912711666761,615.791550199996,617.044415100012,626.4326437000127,626.2242073999951,[],626.3162021999888,626.3162607999984,None,626.316338900011,626.3163651000068,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,24,24,0,,,,clip_claude_13_nosub_0,clips/clip_claude_13_nosub_0.mp4,audios/clip_claude_13_nosub_0.mp3,claude,nosub,0,13,NA,NA,9200,Welche Farbe hat der Anzug des Mannes?,schwarz,grün,rot,gelb,,,,None,None,,,,,,,,,,,,,0,24,24,24,626.4326437000127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_35_sub_0.mp4,audios/clip_wurst_35_sub_0.mp3,audiovisual,626.4270209000097,626.8163858999906,627.0170060000091,627.0167006666636,627.0170060000091,,636.5390774999978,636.3192145999928,[],636.4139818999975,636.4140376000141,None,636.4140837000159,636.4141058000096,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,25,25,0,,,,clip_claude_13_sub_0,clips/clip_claude_13_sub_0.mp4,audios/clip_claude_13_sub_0.mp3,claude,sub,0,13,NA,NA,9200,Welche Farbe hat der Anzug des Mannes?,schwarz,grün,rot,gelb,,,,None,None,,,,,,,,,,,,,0,25,25,25,636.5390774999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_05_nosub_2.mp4,audios/clip_claude_05_nosub_2.mp3,audiovisual,636.5326034000027,636.9156688000076,637.1178070000024,637.1157944666668,637.1178070000024,,648.5997658999986,648.4173681999964,[4.679816999996547],648.5066181000147,648.5066532999917,None,648.5067352000042,648.5067639999907,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,26,26,0,,,,clip_claude_14_nosub_0,clips/clip_claude_14_nosub_0.mp4,audios/clip_claude_14_nosub_0.mp3,claude,nosub,2,14,1900.0,7620.0,11080,Was passiert in der Szene?,ein Mann steht auf,ein Mann setzt sich hin,eine Frau steht auf,eine Frau weint,,,,None,None,,,,,,,,,,,,,0,26,26,26,648.5997658999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_11_sub_0.mp4,audios/silence.mp3,visual,648.5937798999948,649.0176138000097,649.2189204999886,649.2181747666657,649.2189204999886,650.4701705999905,659.4527260999894,659.2504426999949,[],659.3537905999983,659.3538414000068,None,659.3538906000031,659.3539146000112,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,27,27,0,,,,clip_claude_14_sub_0,clips/clip_claude_14_sub_0.mp4,audios/clip_claude_14_sub_0.mp3,claude,sub,2,14,1966.0,7666.0,11067,Was passiert in der Szene?,ein Mann steht auf,ein Mann setzt sich hin,eine Frau steht auf,eine Frau weint,,,,None,None,,,,,,,,,,,,,0,27,27,27,659.4527260999894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_14_sub_0.mp4,audios/silence.mp3,visual,659.4466469000035,659.8595103000116,660.0605314999993,660.0597974666782,660.0605314999993,661.3119828999916,671.3410145000089,671.1455064000038,"[3.168121099995915, 8.959651899989694]",671.23454949999,671.2346010000037,None,671.2346428000019,671.2346628000087,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,28,28,0,,,,clip_claude_15_nosub_0,clips/clip_claude_15_nosub_0.mp4,audios/clip_claude_15_nosub_0.mp3,claude,nosub,0,15,NA,NA,12000,Wo läuft die Gruppe?,in einer Kirche,in einem Schloss,in einem Fast-Food-Lokal,in einem Park,,,,None,None,,,,,,,,,,,,,0,28,28,28,671.3410145000089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_04_sub_0.mp4,audios/silence.mp3,visual,671.3321433000092,671.7371419999981,671.9374657000008,671.9370532666546,671.9374657000008,673.1900766000035,683.1291816000012,682.9541032999987,[7.979256799997529],683.0336762999941,683.033729399991,None,683.0337996000017,683.0338257999974,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,29,29,0,,,,clip_claude_15_sub_0,clips/clip_claude_15_sub_0.mp4,audios/clip_claude_15_sub_0.mp3,claude,sub,0,15,NA,NA,12000,Wo läuft die Gruppe?,in einer Kirche,in einem Schloss,in einem Fast-Food-Lokal,in einem Park,,,,None,None,,,,,,,,,,,,,0,29,29,29,683.1291816000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_17_nosub_0.mp4,audios/silence.mp3,visual,683.1233795000007,683.5382203999907,683.7400820000039,683.7395088666565,683.7400820000039,684.9905236999912,693.7713154999947,693.5705593999883,[],693.6723861999926,693.6724403999979,None,693.6725151000137,693.6725451000093,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,30,30,0,,,,clip_claude_16_nosub_1,clips/clip_claude_16_nosub_1.mp4,audios/clip_claude_16_nosub_1.mp3,claude,nosub,1,16,7780.0,NA,11180,Was hat der Mann in der Hand?,einen Blumenstrauß,eine Waffe,ein Geschenk,ein Buch,,,,1,None,2.739160199998878,None,,,,,,,,,,,0,30,30,30,693.7713154999947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_18_sub_0.mp4,audios/silence.mp3,visual,693.7653404000157,694.1798746999993,694.3815807999927,694.3810050666546,694.3815807999927,695.6320521000016,703.5241787999985,703.4111625000078,[],703.5183111999941,706.2794349000033,1,706.2795015000156,706.2795260999992,None,1,703.5241787999985,703.5241787999985,703.5241787999985,2.739160199998878,None,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,31,31,0,,,,clip_claude_16_sub_1,clips/clip_claude_16_sub_1.mp4,audios/clip_claude_16_sub_1.mp3,claude,sub,1,16,7833.0,NA,11167,Was hat der Mann in der Hand?,einen Blumenstrauß,eine Waffe,ein Geschenk,ein Buch,,,,2,None,2.5799900999991223,None,,,,,,,,,,,0,31,31,31,706.3781005000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_04_nosub_2.mp4,audios/silence.mp3,visual,706.3727377000032,706.7878217000107,706.9884815000114,706.9880920666658,706.9884815000114,708.2399218000064,716.1379300999979,716.019638400001,[8.51214199999231],716.1315680000116,718.7243503000063,2,718.7244256999984,718.7244464000105,None,2,716.1379300999979,716.1379300999979,716.1379300999979,2.5799900999991223,None,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,32,32,0,,,,clip_claude_17_nosub_1,clips/clip_claude_17_nosub_1.mp4,audios/clip_claude_17_nosub_1.mp3,claude,nosub,1,17,9220.0,NA,11500,Wo befinden sich die Personen?,im Bett,im Auto,im Wohnzimmer,in der Küche,,,,None,None,,,,,,,,,,,,,0,32,32,32,718.839247099997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_14_nosub_0.mp4,audios/clip_holo_14_nosub_0.mp3,audiovisual,718.8326658000005,719.2392988000065,719.4401114000066,719.4396103666552,719.4401114000066,729.4722368000075,729.6659982000128,729.4724809000036,[],729.5636570999923,729.5636907000153,None,729.5637213999871,729.5637409999908,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,33,33,0,,,,clip_claude_17_sub_1,clips/clip_claude_17_sub_1.mp4,audios/clip_claude_17_sub_1.mp3,claude,sub,1,17,9266.0,NA,11500,Wo befinden sich die Personen?,im Bett,im Auto,im Wohnzimmer,in der Küche,,,,None,None,,,,,,,,,,,,,0,33,33,33,729.6659982000128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_17_nosub_0.mp4,audios/silence.mp3,visual,729.6598578999983,730.0641170000017,730.2646336999896,730.2644804666672,730.2646336999896,731.517108400003,741.996278000006,741.782326799992,[],741.8764147000038,741.8764501000114,None,741.876494600001,741.8765364999999,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
