instruction_text,thisN,thisTrialN,thisRepN,key_resp_instruction.keys,key_resp_instruction.rt,key_resp_instruction.duration,clip_file,clip_path,sound_path,movie,subtitles,n_cut,clip_num,first_cut,second_cut,clip_duration,attention_check_question,attention_check_correct,attention_check_distractor_1,attention_check_distractor_2,attention_check_distractor_3,prac_attention_resp.keys,prac_attention_resp.rt,prac_attention_resp.duration,exp_atttention_resp.keys,exp_pause_resp.keys,exp_atttention_resp.rt,exp_atttention_resp.duration,exp_pause_resp.rt,exp_pause_resp.duration,instruction_trials.thisRepN,instruction_trials.thisTrialN,instruction_trials.thisN,instruction_trials.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,thisRow.t,notes,instructions.started,text_instruction.started,key_resp_instruction.started,instructions.stopped,instruction_trials.key_resp_instruction.keys,instruction_trials.key_resp_instruction.rt,instruction_trials.key_resp_instruction.duration,informed_consent.started,slider_informed_consent.started,text_informed_consent.started,informed_consent.stopped,slider_informed_consent.response,slider_informed_consent.rt,begin_practice.started,begin_practice_text.started,begin_practice.stopped,Practice_clip_name,Practice_video_used,Practice_audio_used,Practice_modality,Practice_subtitles,Practice_attention_check,practice_clip.started,prac_feedback.started,prac_fixation_cross.started,prac_fixation_cross.stopped,prac_clip.started,prac_sound.started,prac_clip.stopped,prac_sound.stopped,practice_clip.stopped,prac_all_cut_rts,Practice_correct_key_required,practice_attention_check.started,prac_attention_resp.started,prac_question.started,prac_options.started,practice_attention_check.stopped,practice_trials.prac_attention_resp.keys,practice_trials.prac_attention_resp.rt,practice_trials.prac_attention_resp.duration,begin_experiment.started,begin_experiment_text.started,begin_experiment.stopped,video_used,audio_used,condition_modality,experiment_clip.started,exp_fixation_cross.started,exp_fixation_cross.stopped,exp_clip.started,exp_sound.started,exp_sound.stopped,exp_clip.stopped,experiment_clip.stopped,all_cut_rts,experiment_attention_check.started,experiment_attention_check.stopped,experiment_trials.exp_atttention_resp.keys,experiment_pause.started,experiment_pause.stopped,experiment_trials.exp_pause_resp.keys,correct_key_required,exp_atttention_resp.started,exp_question.started,exp_options.started,experiment_trials.exp_atttention_resp.rt,experiment_trials.exp_atttention_resp.duration,exp_pause_text.started,exp_pause_resp.started,exp_countdown.started,experiment_trials.exp_pause_resp.rt,experiment_trials.exp_pause_resp.duration,end.started,text_end.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,119,0,119,,,,,,,,,,,,,,,,,,,,,,1,space,3.855317700013984,None,90.27366229999461,None,,,,,,,,,119,0,119,0,1777.27926380001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_13_sub_0.mp4,audios/clip_weißt_13_sub_0.mp3,audiovisual,1777.2735966000182,1777.6563265000004,1777.856875700003,1777.856875700003,1777.8566293666702,1788.7880274000054,1788.7880274000054,1788.6736068000027,[],1788.783263099991,1792.6450382000185,1,1792.6450920999923,1882.9359171999968,space,4,1788.7880274000054,1788.7880274000054,1788.7880274000054,3.855317700013984,None,1792.6613735000137,1792.6613735000137,1792.6613735000137,90.27366229999461,None,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,120,0,120,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,120,0,120,0,1883.0405750999926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_05_nosub_2.mp4,audios/silence.mp3,visual,1883.0351674999984,1883.4445869000047,1883.6452157000022,1883.6452157000022,1883.6450948666645,1884.896631200012,1892.9903877000033,1892.776575099997,[7.314169899997069],1892.8720595000195,1892.872091199999,None,1892.8721184000024,1892.8721338000032,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,121,0,121,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,121,0,121,0,1892.9903877000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_18_nosub_0.mp4,audios/clip_claude_18_nosub_0.mp3,audiovisual,1892.985525600001,1893.3736194999947,1893.574993200018,1893.574993200018,1893.5746766666746,1902.6054384000017,1902.8048436999961,1902.6056712999998,[],1902.6897114000167,1902.6897546999971,None,1902.6898006999982,1902.6898254000116,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,122,0,122,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,122,0,122,0,1902.8048436999961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_36_nosub_0.mp4,audios/clip_wurst_36_nosub_0.mp3,audiovisual,1902.7991780000157,1903.197588400013,1903.3986071000108,1903.3986071000108,1903.3981743666848,1913.4545083999983,1913.4545083999983,1913.263519500004,[],1913.3434539000154,1913.3434941000014,None,1913.3435293000075,1913.3435471999983,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,123,0,123,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,123,0,123,0,1913.4545083999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_03_nosub_1.mp4,audios/clip_wurst_03_nosub_1.mp3,audiovisual,1913.4495823000034,1913.854599800019,1914.0552557000192,1914.0552557000192,1914.0549185666644,1926.1714838999906,1926.1714838999906,1925.9821204000036,[4.595411000016611],1926.0692192999995,1926.0692611999984,None,1926.0693142999953,1926.0693490999984,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,124,0,124,,,,,,,,,,,,,,,,,,,,,,1,None,5.721349400002509,None,,,,,,,,,,,124,0,124,0,1926.1714838999906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_19_sub_1.mp4,audios/clip_lied_19_sub_1.mp3,audiovisual,1926.1675816999923,1926.5846910999971,1926.800449500006,1926.7842008000007,1926.7836341666737,1937.597524700017,1937.597524700017,1937.4900025000097,[5.718163800018374],1937.5916618999909,1943.3235488999926,1,1943.323613799992,1943.3236446999945,None,1,1937.597524700017,1937.597524700017,1937.597524700017,5.721349400002509,None,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,125,0,125,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,125,0,125,0,1943.4328251999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_11_nosub_0.mp4,audios/silence.mp3,visual,1943.4270603000186,1943.833139800001,1944.0341432999994,1944.0341432999994,1944.0340146666606,1945.2853830000095,1956.2339602000138,1956.052331600018,[],1956.1442081000132,1956.1442416000064,None,1956.1442707999959,1956.144289399992,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,126,0,126,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,126,0,126,0,1956.2339602000138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_36_sub_2.mp4,audios/silence.mp3,visual,1956.2279281000083,1956.6535363000003,1956.853508500004,1956.853508500004,1956.8536117666847,1958.1058987000142,1966.2153668999963,1966.0188624000002,"[4.730380900000455, 6.202310500026215]",1966.1015496000182,1966.1015947000124,None,1966.1016338999907,1966.1016519000113,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,127,0,127,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,127,0,127,0,1966.2153668999963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_16_nosub_0.mp4,audios/clip_herz_16_nosub_0.mp3,audiovisual,1966.2100423999946,1966.6102449000173,1966.810835900018,1966.810835900018,1966.8111456666704,1975.8415535000095,1976.001728000003,1975.8417304000177,[],1975.9232241999998,1975.9232682000147,None,1975.9233090000052,1975.923332300008,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,128,0,128,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,128,0,128,0,1976.001728000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_08_sub_0.mp4,audios/silence.mp3,visual,1975.9965370999998,1976.4365143000032,1976.6362613000092,1976.6362613000092,1976.6357599666846,1977.8879022000183,1988.8641094000195,1988.6550265999977,"[5.408039800007828, 9.681803700019373]",1988.7577790000068,1988.7578177000105,None,1988.757866400003,1988.7579019000113,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,129,0,129,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,129,0,129,0,1988.8641094000195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_10_nosub_1.mp4,audios/silence.mp3,visual,1988.858019700012,1989.264555700007,1989.4647761000087,1989.4647761000087,1989.464605566671,1990.717109099991,1999.6634422999923,1999.4300451000163,[5.99084959999891],1999.5197502000083,1999.5198123000155,None,1999.5198661000177,1999.5198978999979,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,130,0,130,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,130,0,130,0,1999.6634422999923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_05_sub_0.mp4,audios/clip_herz_05_sub_0.mp3,audiovisual,1999.6576051000156,2000.0306625000085,2000.2313272000174,2000.2313272000174,2000.2312384666623,,2010.7636879000056,2010.5318403000128,[5.953091500006849],2010.6534201000177,2010.6534520999994,None,2010.653480900015,2010.6535003000172,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,131,0,131,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,131,0,131,0,2010.7636879000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_07_nosub_0.mp4,audios/clip_holo_07_nosub_0.mp3,audiovisual,2010.7585666000086,2011.1656152000069,2011.3656156999932,2011.3656156999932,2011.3649895666788,,2020.9621994000045,2020.7647997000022,[],2020.8546497999923,2020.8546870000137,None,2020.8547441000119,2020.8547820000094,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,132,0,132,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,132,0,132,0,2020.9621994000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_13_nosub_1.mp4,audios/clip_hund_13_nosub_1.mp3,audiovisual,2020.9564279000042,2021.355315199995,2021.5560732000158,2021.5560732000158,2021.555925966681,2033.324170900014,2033.500911900017,2033.3243025999982,[6.0819138000078965],2033.4088842000056,2033.40892300001,None,2033.408958200016,2033.4089754000015,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,133,0,133,,,,,,,,,,,,,,,,,,,,,,3,None,4.348719699977664,None,,,,,,,,,,,133,0,133,0,2033.500911900017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_33_nosub_0.mp4,audios/silence.mp3,visual,2033.494863,2033.9087903000182,2034.1099205999926,2034.1099205999926,2034.1094091666785,2035.3605469000177,2043.9348415000131,2043.8415548000194,[],2043.9295486999908,2048.2896354999975,3,2048.2896932000003,2048.28971740001,None,3,2043.9348415000131,2043.9348415000131,2043.9348415000131,4.348719699977664,None,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,134,0,134,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,134,0,134,0,2048.4104755000153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_14_sub_1.mp4,audios/clip_wurst_14_sub_1.mp3,audiovisual,2048.4057595000195,2048.791780200001,2049.007549700007,2048.9905505999923,2048.990142066676,2059.0229457000096,2059.226175699994,2059.023141999991,[8.260727399989264],2059.121380299999,2059.1214141999953,None,2059.1214437000162,2059.1214593000186,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,135,0,135,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,135,0,135,0,2059.226175699994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_21_sub_0.mp4,audios/silence.mp3,visual,2059.2199622000044,2059.6321309000195,2059.8325243,2059.8325243,2059.83233566667,2061.0842714000028,2070.5282506000076,2070.365754700004,[],2070.4339562999958,2070.4340227000066,None,2070.4340711999976,2070.4340883000114,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,136,0,136,,,,,,,,,,,,,,,,,,,,,,3,None,5.150745999999344,None,,,,,,,,,,,136,0,136,0,2070.5282506000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_03_nosub_1.mp4,audios/silence.mp3,visual,2070.522258800018,2070.9448779000086,2071.145722699992,2071.145722699992,2071.145061566673,2072.3966971999907,2080.7906981999986,2080.676709399995,[7.383084800007055],2080.785227400018,2085.9496096000075,3,2085.94967490001,2085.949703399994,None,3,2080.7906981999986,2080.7906981999986,2080.7906981999986,5.150745999999344,None,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,137,0,137,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,137,0,137,0,2086.071085600008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_22_nosub_1.mp4,audios/clip_lied_22_nosub_1.mp3,audiovisual,2086.0657083000115,2086.4499138999963,2086.651306600019,2086.651306600019,2086.6507994666795,2097.1840962000133,2097.383198800002,2097.1842656999943,[5.981472799991025],2097.272612700006,2097.2726493999944,None,2097.2726762999955,2097.272690700018,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,138,0,138,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,138,0,138,0,2097.383198800002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_19_sub_0.mp4,audios/clip_wurst_19_sub_0.mp3,audiovisual,2097.377178900002,2097.7762873000174,2097.976887099998,2097.976887099998,2097.9763704666734,2108.9932468000043,2109.1724157000135,2108.99342340001,[],2109.078524200013,2109.078571299993,None,2109.0786160000134,2109.0786321999913,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,139,0,139,,,,,,,,,,,,,,,,,,,,,,3,None,2.943349799985299,None,,,,,,,,,,,139,0,139,0,2109.1724157000135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_17_nosub_1.mp4,audios/silence.mp3,visual,2109.1664004000195,2109.5782069000124,2109.778080799995,2109.778080799995,2109.7781784666627,2111.0297922000173,2121.402250400017,2121.296959600004,[10.477029500005301],2121.396418499993,2124.3598783999914,3,2124.3599318999914,2124.359948600002,None,3,2121.402250400017,2121.402250400017,2121.402250400017,2.943349799985299,None,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,140,0,140,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,140,0,140,0,2124.4450402999937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_05_sub_0.mp4,audios/silence.mp3,visual,2124.4406066999945,2124.8623085000145,2125.0630979000125,2125.0630979000125,2125.0627588666725,2126.314353900001,2136.2754865000024,2136.0965459000145,[4.220445599989034],2136.182773700013,2136.182808900019,None,2136.18283830001,2136.1828539000126,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,141,0,141,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,141,0,141,0,2136.2754865000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_06_sub_2.mp4,audios/silence.mp3,visual,2136.270878200012,2136.698057600006,2136.8983088000095,2136.8983088000095,2136.897865566662,2138.1501246000116,2147.7006701999926,2147.4984255000018,"[5.055061100021703, 8.497057200002018]",2147.590622299991,2147.590708500007,None,2147.5907522999914,2147.5907724999997,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,142,0,142,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,142,0,142,0,2147.7006701999926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_18_sub_1.mp4,audios/silence.mp3,visual,2147.6943772000086,2148.0904389999923,2148.290997700009,2148.290997700009,2148.2900852666685,2149.5423875999986,2158.522306900006,2158.3240945000143,[7.015308500005631],2158.419035500003,2158.4190713000135,None,2158.4191140000185,2158.4191450999933,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,143,0,143,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,143,0,143,0,2158.522306900006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_19_sub_0.mp4,audios/clip_hund_19_sub_0.mp3,audiovisual,2158.518316700007,2158.933000899997,2159.132434500003,2159.132434500003,2159.134268966682,2170.6766798000026,2170.6766798000026,2170.500052999996,[],2170.581546600006,2170.581599900004,None,2170.5816403999925,2170.5816601999977,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,144,0,144,,,,,,,,,,,,,,,,,,,,,,2,None,4.673232699977234,None,,,,,,,,,,,144,0,144,0,2170.6766798000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_13_nosub_0.mp4,audios/silence.mp3,visual,2170.670526300004,2171.0840858000156,2171.2845566000033,2171.2845566000033,2171.2842705666594,2172.5365103000076,2182.5853135999932,2182.485651199997,[7.827883699996164],2182.581261000014,2187.269939799997,2,2187.270003900019,2187.270032200002,None,2,2182.5853135999932,2182.5853135999932,2182.5853135999932,4.673232699977234,None,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,145,0,145,,,,,,,,,,,,,,,,,,,,,,3,None,3.560130099998787,None,,,,,,,,,,,145,0,145,0,2187.3995706000132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_18_nosub_0.mp4,audios/clip_holo_18_nosub_0.mp3,audiovisual,2187.3929575000075,2187.784994100017,2187.987272600003,2187.987272600003,2187.9853120666853,2199.8544357999926,2199.9584418000013,2199.8545884000196,"[6.563901700021233, 9.264186000014888]",2199.9540809000027,2203.5195109999913,3,2203.5195721999917,2203.519597400009,None,3,2199.9584418000013,2199.9584418000013,2199.9584418000013,3.560130099998787,None,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,146,0,146,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,146,0,146,0,2203.6085964000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_19_sub_0.mp4,audios/silence.mp3,visual,2203.602285800007,2204.024785000016,2204.225473700004,2204.225473700004,2204.225262266675,2205.477061999991,2214.915722100006,2214.6426641000144,[],2214.7457942000183,2214.745829899999,None,2214.745860700001,2214.7458771000092,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,147,0,147,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,147,0,147,0,2214.915722100006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_22_sub_0.mp4,audios/clip_wurst_22_sub_0.mp3,audiovisual,2214.872375200008,2215.2611891000124,2215.477340900019,2215.4607225999935,2215.4594343666727,,2227.353929200006,2227.145408600016,[],2227.253530999995,2227.2535988000163,None,2227.253655700013,2227.2536825000134,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,148,0,148,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,148,0,148,0,2227.353929200006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_13_sub_0.mp4,audios/silence.mp3,visual,2227.3480430000054,2227.7538726000057,2227.9541814000113,2227.9541814000113,2227.953827566675,2229.2058052000066,2237.372605600016,2237.1850810000033,[],2237.278740000009,2237.278794700018,None,2237.2788396000105,2237.2788564999937,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,149,0,149,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,149,0,149,0,2237.372605600016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_dampf_03_sub_1.mp4,audios/silence.mp3,visual,2237.3679989000084,2237.7903342999925,2237.9909510000143,2237.9909510000143,2237.9906459666713,2239.2424595000048,2245.8242828999937,2245.6203805000114,[8.128334500011988],2245.7116166999913,2245.7116551999934,None,2245.711694800004,2245.711715500016,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,150,0,150,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,150,0,150,0,2245.8242828999937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_22_nosub_2.mp4,audios/clip_claude_22_nosub_2.mp3,audiovisual,2245.8204283000086,2246.2117492000107,2246.4122510000016,2246.4122510000016,2246.412076366662,2257.3394759999937,2257.3394759999937,2257.1620984000037,[8.322940400015796],2257.2442848999926,2257.244319999998,None,2257.2443720000156,2257.244413200009,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,151,0,151,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,151,0,151,0,2257.3394759999937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_07_sub_0.mp4,audios/silence.mp3,visual,2257.3334861000185,2257.7474749000103,2257.947333499993,2257.947333499993,2257.946968866662,2259.200034600013,2268.1868033999926,2267.9793567000015,[],2268.080152700015,2268.080227600003,None,2268.0802722999942,2268.0802900000126,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,152,0,152,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,152,0,152,0,2268.1868033999926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_15_nosub_2.mp4,audios/silence.mp3,visual,2268.180645799992,2268.589349499991,2268.7892315000063,2268.7892315000063,2268.7884265666694,2270.0408479000034,2278.425886400015,2278.219941699994,"[5.733696699986467, 8.15999980000197]",2278.323506100016,2278.3235664000094,None,2278.323607700004,2278.323624200013,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,153,0,153,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,153,0,153,0,2278.425886400015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_14_sub_0.mp4,audios/silence.mp3,visual,2278.420716099994,2278.8293280999933,2279.0301117000054,2279.0301117000054,2279.0301335666777,2280.2830632000114,2289.7339819000044,2289.5633541000134,[],2289.6454107000027,2289.6454809000134,None,2289.6455215000024,2289.6455384000146,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,154,0,154,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,154,0,154,0,2289.7339819000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_09_sub_2.mp4,audios/silence.mp3,visual,2289.727573900018,2290.147141900001,2290.34732120001,2290.34732120001,2290.3470025666797,2291.5989772000175,2300.7795287999907,2300.5798622000148,"[5.31216050000512, 9.015493900020374]",2300.6699880000087,2300.670031799993,None,2300.670081499993,2300.6701075000165,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
