instruction_text,thisN,thisTrialN,thisRepN,key_resp_instruction.keys,key_resp_instruction.rt,key_resp_instruction.duration,clip_file,clip_path,sound_path,movie,subtitles,n_cut,clip_num,first_cut,second_cut,clip_duration,attention_check_question,attention_check_correct,attention_check_distractor_1,attention_check_distractor_2,attention_check_distractor_3,prac_attention_resp.keys,prac_attention_resp.rt,prac_attention_resp.duration,exp_atttention_resp.keys,exp_atttention_resp.rt,exp_atttention_resp.duration,exp_pause_resp.keys,exp_pause_resp.rt,exp_pause_resp.duration,instruction_trials.thisRepN,instruction_trials.thisTrialN,instruction_trials.thisN,instruction_trials.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,thisRow.t,notes,instructions.started,text_instruction.started,key_resp_instruction.started,instructions.stopped,instruction_trials.key_resp_instruction.keys,instruction_trials.key_resp_instruction.rt,instruction_trials.key_resp_instruction.duration,informed_consent.started,slider_informed_consent.started,text_informed_consent.started,informed_consent.stopped,slider_informed_consent.response,slider_informed_consent.rt,begin_practice.started,begin_practice_text.started,begin_practice.stopped,Practice_clip_name,Practice_video_used,Practice_audio_used,Practice_modality,Practice_subtitles,Practice_attention_check,practice_clip.started,prac_feedback.started,prac_fixation_cross.started,prac_fixation_cross.stopped,prac_clip.started,prac_sound.started,prac_clip.stopped,practice_clip.stopped,prac_all_cut_rts,practice_attention_check.started,practice_attention_check.stopped,practice_trials.prac_attention_resp.keys,prac_sound.stopped,Practice_correct_key_required,prac_attention_resp.started,prac_question.started,prac_options.started,practice_trials.prac_attention_resp.rt,practice_trials.prac_attention_resp.duration,begin_experiment.started,begin_experiment_text.started,begin_experiment_text.stopped,begin_experiment.stopped,video_used,audio_used,condition_modality,experiment_clip.started,exp_fixation_cross.started,exp_fixation_cross.stopped,exp_clip.started,exp_sound.started,exp_sound.stopped,exp_clip.stopped,experiment_clip.stopped,all_cut_rts,correct_key_required,experiment_attention_check.started,exp_atttention_resp.started,exp_question.started,exp_options.started,experiment_attention_check.stopped,experiment_trials.exp_atttention_resp.keys,experiment_trials.exp_atttention_resp.rt,experiment_trials.exp_atttention_resp.duration,experiment_pause.started,experiment_pause.stopped,experiment_trials.exp_pause_resp.keys,exp_pause_text.started,exp_pause_resp.started,exp_countdown.started,experiment_trials.exp_pause_resp.rt,experiment_trials.exp_pause_resp.duration,end.started,text_end.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,121,0,121,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,121,0,121,0,1653.5280543000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_30_sub_1.mp4,audios/silence.mp3,visual,1653.5239042000003,1653.9412823000002,1654.1418043000003,1654.1418043000003,1654.1416143666668,1655.3939154,1664.3799387000004,1664.1750404,[],,1664.2579612,,,,1664.2580048,None,,,1664.2580469,1664.2580696,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,122,0,122,,,,,,,,,,,,,,,,,,,,,,1,2.492582400000174,None,None,,,,,,,,,,,122,0,122,0,1664.3799387000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_29_nosub_1.mp4,audios/clip_wurst_29_nosub_1.mp3,audiovisual,1664.3765322,1664.7663806,1664.9669502000002,1664.9669502000002,1664.9670583666668,1676.9854983,1677.0930522000003,1676.9857025000001,[],1,1677.0893410000003,1677.0930522000003,1677.0930522000003,1677.0930522000003,1679.5981463000003,1,2.492582400000174,None,1679.5982040000004,1679.5982304,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,123,0,123,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,123,0,123,0,1679.7126187000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_06_nosub_2.mp4,audios/clip_herz_06_nosub_2.mp3,audiovisual,1679.7085300000003,1680.1140194,1680.3149043000003,1680.2982463000003,1680.2983039666667,1691.0695516,1691.0695516,1690.8807229000004,"[5.144660799999656, 8.172604899999897]",,1690.9740309000003,,,,1690.9740616,None,,,1690.9740925,1690.9741088,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,124,0,124,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,124,0,124,0,1691.0695516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_22_sub_2.mp4,audios/silence.mp3,visual,1691.0665262000002,1691.4875279000003,1691.6884389000002,1691.6884389000002,1691.6883555666666,1692.9397465000002,1702.6321739,1702.4390087000002,[8.888875799999823],,1702.5283853,,,,1702.5284460000003,None,,,1702.5285008,1702.5285281000001,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,125,0,125,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,125,0,125,0,1702.6321739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_02_sub_1.mp4,audios/clip_claude_02_sub_1.mp3,audiovisual,1702.6284720000003,1703.0302354,1703.2314452,1703.2314452,1703.2314326666667,1713.2290063,1713.2290063,1713.0390038,[5.714627300000302],,1713.1243607000001,,,,1713.124479,None,,,1713.124535,1713.1245556000003,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,126,0,126,,,,,,,,,,,,,,,,,,,,,,2,2.721527799999876,None,None,,,,,,,,,,,126,0,126,0,1713.2290063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_16_nosub_0.mp4,audios/silence.mp3,visual,1713.2265757,1713.6387915,1713.8390683000002,1713.8390683000002,1713.8392382666668,1715.0906969000002,1724.4667855000002,1724.3728788000003,[],2,1724.4632332,1724.4667855000002,1724.4667855000002,1724.4667855000002,1727.2018663000003,2,2.721527799999876,None,1727.2019127000003,1727.2019316,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,127,0,127,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,127,0,127,0,1727.3107911000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_dampf_01_nosub_0.mp4,audios/silence.mp3,visual,1727.3053143000002,1727.7107051000003,1727.9115612,1727.9115612,1727.9116981666668,1729.1632935000002,1737.5742105,1737.3604959,[],,1737.4557093000003,,,,1737.4557401000002,None,,,1737.4557684000001,1737.4557843000002,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,128,0,128,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,128,0,128,0,1737.5742105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_01_sub_1.mp4,audios/clip_lied_01_sub_1.mp3,audiovisual,1737.5707714,1737.9594459,1738.1592681000002,1738.1592681000002,1738.1592544666667,1748.1927896000002,1748.3823756000002,1748.1930282000003,[4.736225199999808],,1748.2786985000002,,,,1748.2787363000002,None,,,1748.2787734000003,1748.2787896,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,129,0,129,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,129,0,129,0,1748.3823756000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_07_nosub_1.mp4,audios/silence.mp3,visual,1748.3771157,1748.7822931,1748.9833035000001,1748.9833035000001,1748.9830619666666,1750.2345697,1760.7846758,1760.6015173,[6.512847599999986],,1760.6877992,,,,1760.6878751,None,,,1760.6879282,1760.6879505000002,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,130,0,130,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,130,0,130,0,1760.7846758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_15_sub_1.mp4,audios/silence.mp3,visual,1760.7800790000001,1761.2017124000004,1761.4023283000001,1761.4023283000001,1761.402519266667,1762.6556898000003,1772.5355424,1772.3196190000003,"[3.2002182000001085, 4.909583900000143]",,1772.4115646,,,,1772.4116415000003,None,,,1772.4116841,1772.4117011000003,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,131,0,131,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,131,0,131,0,1772.5355424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_05_nosub_0.mp4,audios/clip_hund_05_nosub_0.mp3,audiovisual,1772.5321388000002,1772.9219863000003,1773.1368155,1773.1202539,1773.120131866667,1784.3434697000002,1784.3434697000002,1784.1373888000003,[4.076224699999784],,1784.2228071,,,,1784.2228588000003,None,,,1784.2229109,1784.2229374000003,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,132,0,132,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,132,0,132,0,1784.3434697000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_05_nosub_0.mp4,audios/clip_wurst_05_nosub_0.mp3,audiovisual,1784.3402663000002,1784.7298506000002,1784.9307032000002,1784.9307032000002,1784.930556666667,1793.6437955000001,1793.8377347,1793.6439525,[],,1793.7262487000003,,,,1793.7262847000002,None,,,1793.7263209000002,1793.7263372000002,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,133,0,133,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,133,0,133,0,1793.8377347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_01_nosub_1.mp4,audios/clip_holo_01_nosub_1.mp3,audiovisual,1793.8338335000003,1794.236269,1794.4367406000001,1794.4367406000001,1794.4365197666668,,1803.8452590000002,1803.6361268,[3.9967428999998447],,1803.7293838,,,,1803.7294657000002,None,,,1803.7295174,1803.7295422000002,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,134,0,134,,,,,,,,,,,,,,,,,,,,,,2,4.264425800000026,None,None,,,,,,,,,,,134,0,134,0,1803.8452590000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_06_nosub_2.mp4,audios/clip_holo_06_nosub_2.mp3,audiovisual,1803.8420174000003,1804.2297521,1804.4310170000003,1804.4310170000003,1804.430104766667,1814.1955885000002,1814.2943323,1814.1957634,"[4.953636199999892, 8.699641600000177]",2,1814.2904663,1814.2943323,1814.2943323,1814.2943323,1818.5605339000003,2,4.264425800000026,None,1818.5605804000002,1818.5605984000003,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,135,0,135,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,135,0,135,0,1818.6523137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_12_sub_0.mp4,audios/silence.mp3,visual,1818.6498327,1819.0697565,1819.270598,1819.270598,1819.2700497666667,1820.5226063,1828.0938337000002,1827.9011273,[],,1827.9930566000003,,,,1827.9930917000002,None,,,1827.9931234,1827.9931391,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,136,0,136,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,136,0,136,0,1828.0938337000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_19_nosub_1.mp4,audios/silence.mp3,visual,1828.0885874,1828.492546,1828.6928799000002,1828.6928799000002,1828.6941689666667,1829.9455839000002,1839.5862333,1839.3933668,[4.89213749999999],,1839.4812124,,,,1839.4812587000001,None,,,1839.4813061,1839.4813289000003,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,137,0,137,,,,,,,,,,,,,,,,,,,,,,1,3.813659899999948,None,None,,,,,,,,,,,137,0,137,0,1839.5862333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_25_sub_1.mp4,audios/silence.mp3,visual,1839.5825177000002,1839.9852724000002,1840.1864502000003,1840.1864502000003,1840.1865508666667,1841.4389198000003,1851.5159294,1851.4201047000001,[],1,1851.5123240000003,1851.5159294,1851.5159294,1851.5159294,1855.3343586,1,3.813659899999948,None,1855.3344168000003,1855.3344419,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,138,0,138,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,138,0,138,0,1855.457578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_04_sub_2.mp4,audios/clip_holo_04_sub_2.mp3,audiovisual,1855.4537073000001,1855.8348827,1856.0353523000003,1856.0353523000003,1856.035219666667,1868.2636548,1868.2636548,1868.0553147,"[3.0442386999998234, 7.081571699999586]",,1868.1517966000001,,,,1868.1518441000003,None,,,1868.151887,1868.1519057,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,139,0,139,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,139,0,139,0,1868.2636548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_20_sub_0.mp4,audios/silence.mp3,visual,1868.2588998,1868.6642242000003,1868.8642484000002,1868.8642484000002,1868.8642233666667,1870.1169621000004,1880.5927678000003,1880.3825411000003,[],,1880.4943005,,,,1880.4943581000002,None,,,1880.4944277,1880.4944530000002,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,140,0,140,,,,,,,,,,,,,,,,,,,,,,1,3.5511271999998826,None,None,,,,,,,,,,,140,0,140,0,1880.5927678000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_27_nosub_1.mp4,audios/silence.mp3,visual,1880.5880814000002,1881.0097349000002,1881.2099210000001,1881.2099210000001,1881.2098185666666,1882.4620155000002,1891.5183349000004,1891.4100845000003,[5.860951699999987],1,1891.5144731,1891.5183349000004,1891.5183349000004,1891.5183349000004,1895.0745485000002,1,3.5511271999998826,None,1895.0746047000002,1895.0746288,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,141,0,141,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,141,0,141,0,1895.1737042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_18_nosub_0.mp4,audios/silence.mp3,visual,1895.1681067,1895.5841259000003,1895.7840056,1895.7840056,1895.7837032666669,1897.0368655000002,1907.8559866,1907.6532851000002,"[6.259117699999933, 8.783467199999905]",,1907.7409933000004,,,,1907.7410242,None,,,1907.7410513,1907.7410662000002,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,142,0,142,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,142,0,142,0,1907.8559866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_05_sub_2.mp4,audios/clip_claude_05_sub_2.mp3,audiovisual,1907.8524611000003,1908.2454259,1908.4453587000003,1908.4453587000003,1908.4454964666668,,1919.9516560000002,1919.7459669,[4.610083500000201],,1919.8461556000002,,,,1919.8462228000003,None,,,1919.8462736000001,1919.8462963000002,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,143,0,143,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,143,0,143,0,1919.9516560000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_30_sub_0.mp4,audios/silence.mp3,visual,1919.947145,1920.3468132000003,1920.5473153000003,1920.5473153000003,1920.547093566667,1921.799074,1932.7541561000003,1932.5661522,[],,1932.6509242000002,,,,1932.6509858,None,,,1932.6511027000001,1932.6511262000004,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,144,0,144,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,144,0,144,0,1932.7541561000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_22_sub_1.mp4,audios/silence.mp3,visual,1932.7505955000001,1933.1554571000001,1933.3561364000002,1933.3561364000002,1933.3558902666666,1934.6076354000002,1942.7586889,1942.5541929,[9.128036500000235],,1942.6534358000004,,,,1942.6534704,None,,,1942.6535051,1942.6535210000002,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,145,0,145,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,145,0,145,0,1942.7586889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_13_sub_0.mp4,audios/silence.mp3,visual,1942.7557381000001,1943.1625425000002,1943.3630583,1943.3630583,1943.3629461666667,1944.6150313000003,1954.3610591000001,1954.1805339000002,[],,1954.2713735000002,,,,1954.2714403,None,,,1954.2715084000001,1954.2715275,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,146,0,146,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,146,0,146,0,1954.3610591000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_16_nosub_0.mp4,audios/silence.mp3,visual,1954.3577835,1954.7811598000003,1954.9811489000003,1954.9811489000003,1954.9809871666669,1956.2328571000003,1964.2118819000002,1964.0130403000003,[-0.0046429999997599225],,1964.1039281000003,,,,1964.1039942000002,None,,,1964.1040402000003,1964.1040580000004,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,147,0,147,,,,,,,,,,,,,,,,,,,,,,2,3.6375593999996454,None,None,,,,,,,,,,,147,0,147,0,1964.2118819000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_12_nosub_1.mp4,audios/silence.mp3,visual,1964.2072496,1964.6043728,1964.8050510000003,1964.8050510000003,1964.8048893666667,1966.0566041000002,1974.9445100000003,1974.8368628000003,[8.599584900000082],2,1974.940849,1974.9445100000003,1974.9445100000003,1974.9445100000003,1978.5848504,2,3.6375593999996454,None,1978.5849096000002,1978.5849928000002,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,148,0,148,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,148,0,148,0,1978.6865246000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_07_sub_2.mp4,audios/silence.mp3,visual,1978.6813632000003,1979.0934247,1979.2940416000001,1979.2940416000001,1979.2937224666668,1980.5470529,1991.5258141,1991.3125965,"[4.212332199999764, 11.054268399999728]",,1991.4060445,,,,1991.4060781000003,None,,,1991.4061070000002,1991.4061217000003,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,149,0,149,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,149,0,149,0,1991.5258141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_34_sub_2.mp4,audios/clip_wurst_34_sub_2.mp3,audiovisual,1991.5220457,1991.9098905,1992.1113592000002,1992.1113592000002,1992.110738966667,2000.6411935,2000.8226652000003,2000.6413694000003,[6.511615099999744],,2000.723141,,,,2000.7232241000002,None,,,2000.7232767,2000.723301,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,150,0,150,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,150,0,150,0,2000.8226652000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_29_sub_0.mp4,audios/silence.mp3,visual,2000.817489,2001.2243001000002,2001.4256152000003,2001.4256152000003,2001.4251322666667,2002.6769128,2013.0408160000002,2012.8435974000004,[10.473012599999947],,2012.9322244,,,,2012.9322638000003,None,,,2012.9323029000002,2012.9323243000003,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,151,0,151,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,151,0,151,0,2013.0408160000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_29_sub_0.mp4,audios/silence.mp3,visual,2013.0357168,2013.4358037000002,2013.6356897,2013.6356897,2013.6358709666667,2014.8888174000003,2023.8835188000003,2023.6678543000003,[],,2023.7572064,,,,2023.7572441000002,None,,,2023.7572799,2023.7572984000003,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,152,0,152,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,152,0,152,0,2023.8835188000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_22_sub_0.mp4,audios/clip_weißt_22_sub_0.mp3,audiovisual,2023.8801063,2024.2683027000003,2024.4688208000002,2024.4688208000002,2024.4685140666668,,2035.7595589000002,2035.5535022000004,[],,2035.6454197000003,,,,2035.6455035000004,None,,,2035.6455628000003,2035.6455988000002,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,153,0,153,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,153,0,153,0,2035.7595589000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_15_sub_2.mp4,audios/silence.mp3,visual,2035.7542427000003,2036.1454677000002,2036.3455727,2036.3455727,2036.3449225666666,2037.5976232000003,2045.9806871,2045.7774684,"[5.417838599999868, 7.544547899999998]",,2045.8713081,,,,2045.8713972,None,,,2045.8714522,2045.8714714000002,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,154,0,154,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,154,0,154,0,2045.9806871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_07_nosub_0.mp4,audios/clip_wurst_07_nosub_0.mp3,audiovisual,2045.9769246,2046.3855537,2046.5863709,2046.5863709,2046.5864848666668,2056.6013751000005,2056.7987465,2056.6015325000003,[],,2056.6974665000002,,,,2056.6975224000003,None,,,2056.6975844000003,2056.6976056,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,155,0,155,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,155,0,155,0,2056.7987465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_23_sub_1.mp4,audios/silence.mp3,visual,2056.7942696000005,2057.2107406,2057.4116128,2057.4116128,2057.4117178666675,2058.6633254000003,2068.5565342000004,2068.3450416,[],,2068.4404834,,,,2068.4405204,None,,,2068.4405586,2068.4405761000003,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,156,0,156,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,156,0,156,0,2068.5565342000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_dampf_03_sub_1.mp4,audios/clip_dampf_03_sub_1.mp3,audiovisual,2068.5532301999997,2068.9411293,2069.1419722000005,2069.1419722000005,2069.141405066667,2076.7705084000004,2076.9825833,2076.7706375000002,[7.818726500000594],,2076.8636410000004,,,,2076.8636736000003,None,,,2076.8637055000004,2076.8637215000003,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,157,0,157,,,,,,,,,,,,,,,,,,,,,,3,3.9214569000005213,None,None,,,,,,,,,,,157,0,157,0,2076.9825833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_11_nosub_2.mp4,audios/clip_holo_11_nosub_2.mp3,audiovisual,2076.9788696,2077.3667622,2077.5693023999997,2077.5693023999997,2077.567748366667,2087.3249392000002,2087.3249392000002,2087.2158387000004,"[5.556372999999439, 8.995262299999922]",3,2087.3213191,2087.3249392000002,2087.3249392000002,2087.3249392000002,2091.2490779000004,3,3.9214569000005213,None,2091.2491491000005,2091.2491762000004,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
